label,channel,delta_entropy,theta_entropy,alpha_entropy,beta_entropy
1,Fp2-F8,0.08182420633998842,0.02880933282818309,0.01629994414543723,0.035531289646090806
1,F8-T4,0.03707977818257904,0.0071986222879177695,0.006157648124659935,0.02439225891131135
1,T4-T6,0.01645395167986023,0.009446895248020712,0.004485490376303546,0.011098311401111203
1,T6-O2,0.022712492471539857,0.006992624788413396,0.00943174829653891,0.01959748405343249
1,Fp1-F7,0.057139652445213795,0.038399313347996664,0.013728945657131912,0.05047088028555682
1,F7-T3,0.09422655533627075,0.03321360837020547,0.00714304388458995,0.027132608469782077
1,T3-T5,0.02868090399793834,0.010373279526161856,0.006032113576756905,0.00915038101662159
1,T5-O1,0.07757432450064378,0.032158463352860205,0.016764831730124278,0.039675866935720755
1,Fz-Cz,0.05273458297768156,0.01251101339619448,0.004233659035276366,0.00538641280437034
1,Cz-Pz,0.07133640093104737,0.0073072278912374175,0.0030185094640955896,0.012018416666230651
1,Fp2-F4,0.0034285286807986203,0.0017421161756450215,0.0014862523761604652,0.008961648245208035
1,F4-C4,0.00766767472827363,0.003045717207437183,0.0016857406147095231,0.008825155221103494
1,C4-P4,0.03467006273068672,0.003023579384814144,0.002508606069797149,0.008909835932026258
1,P4-O2,0.032714840684739545,0.012738590268345716,0.01049790870246841,0.03216107740347798
1,Fp1-F3,0.013478024771850878,0.008997627953858667,0.0048227643834679425,0.011173731878832707
1,F3-C3,0.003900800153258219,0.004438025640140176,0.005461643982398892,0.00976196917588339
1,C3-P3,0.0039253198116428155,0.00460388632224348,0.004667439686815711,0.007930790365623362
1,P3-O1,0.07146889827052143,0.017781706975027678,0.009724288468907051,0.018130026585520716
1,Fp2-F8,0.035772985957855705,0.012207336729509664,0.011380248787149546,0.03819715902304442
1,F8-T4,0.019989677179085317,0.02176348111337158,0.005355390930790725,0.02264881529282814
1,T4-T6,0.02280334472104346,0.008055138805535102,0.0023840059131897138,0.007030826671751426
1,T6-O2,0.024704499403139228,0.015076735008955821,0.0033297094161074082,0.01230442017430199
1,Fp1-F7,0.04647590275155363,0.04456217481213579,0.01719791328578028,0.06371874067833105
1,F7-T3,0.05284650748873986,0.019120401193825836,0.010951970879645438,0.012472343792400545
1,T3-T5,0.020049431075537805,0.003996711312961873,0.002124062691965396,0.008288313434225428
1,T5-O1,0.02836418362136441,0.04184903329505743,0.021077796697359208,0.062140118607030385
1,Fz-Cz,0.0028065704368781673,0.001247161982908263,0.00026865442811438835,0.0035122372459883925
1,Cz-Pz,0.007884789560512152,0.0028277449940105554,0.0033116061327547355,0.008099854799416158
1,Fp2-F4,0.009406916550264072,0.004101328470988401,0.0029501360739381493,0.018099935420312865
1,F4-C4,0.009616637607346983,0.0026320787387093857,0.00307646215401065,0.007671520938341176
1,C4-P4,0.03316103747318539,0.009000183714380609,0.009269018475009664,0.007660773817626957
1,P4-O2,0.0413837176513317,0.014748522619475832,0.0038240135958149406,0.021096776388812397
1,Fp1-F3,0.02454551494728399,0.00982525980638346,0.00515571331273731,0.01787190225294969
1,F3-C3,0.011368841460982694,0.00773350262808484,0.003569719389451525,0.011425988101975494
1,C3-P3,0.06526595868121425,0.012645914184828565,0.003540012340513158,0.004287638943821762
1,P3-O1,0.02794367287705752,0.012038637695825213,0.006781161087134607,0.01409950429475329
1,Fp2-F8,0.11331575071064791,0.030762483823295876,0.018011805227005864,0.04585751137131372
1,F8-T4,0.027757312074439877,0.00914342244285769,0.009062498074580233,0.0185211838288077
1,T4-T6,0.01082054249143865,0.005292374649758339,0.0051828013184114785,0.013324170577287946
1,T6-O2,0.043041889479888254,0.007394629288323346,0.0043041929277291245,0.01943171943441154
1,Fp1-F7,0.08773988600265545,0.023446839428198554,0.010820733329363303,0.0681421584051186
1,F7-T3,0.022657847908740095,0.02549304123461057,0.016421944576836933,0.025704533789724596
1,T3-T5,0.024306193869117625,0.009362412681230316,0.0033856754908184396,0.010025084380781488
1,T5-O1,0.028086185757435406,0.05132315444247316,0.021361421932114454,0.03958193717836507
1,Fz-Cz,0.04737693913367452,0.004734776482842115,0.003927075747222145,0.007183270923044739
1,Cz-Pz,0.025219526501081356,0.005368306158492865,0.0012458439309211468,0.006614925923609907
1,Fp2-F4,0.007226359566474956,0.003047978932324518,0.003540161821510595,0.004906333231551883
1,F4-C4,0.03135635851477912,0.0033839191746761255,0.0036504292678076495,0.008722821495546929
1,C4-P4,0.019692563531613534,0.005364250887967738,0.006483631745961584,0.010113222968931058
1,P4-O2,0.03707353939165393,0.019060542124564688,0.009258586688235199,0.031111638629386103
1,Fp1-F3,0.028211048797582766,0.005131464196402013,0.0013192368106552431,0.012795349709765674
1,F3-C3,0.018657105772057442,0.004093324771770384,0.0033335731075929105,0.011222814371255782
1,C3-P3,0.04757403240115476,0.008369710977561451,0.001607899409148321,0.007756289688899855
1,P3-O1,0.020403757725279047,0.012895927035540747,0.011877487490969021,0.02632516056342233
1,Fp2-F8,0.09496868376913074,0.035838688973757256,0.012900859936139684,0.044101933904615004
1,F8-T4,0.11045458230728214,0.018332074872890777,0.009773432916230618,0.03425245069858096
1,T4-T6,0.014829284271712453,0.009553190759472866,0.005457492194206777,0.015212962998131494
1,T6-O2,0.017347550901449873,0.0056333973254636596,0.003707075064564793,0.017883526513946042
1,Fp1-F7,0.10816451943968991,0.03657915832876422,0.02150677013323255,0.06285547393532348
1,F7-T3,0.02970224991876201,0.021565128185276946,0.005430047532968893,0.018872824900409868
1,T3-T5,0.009045463997265961,0.003544589061245471,0.00174694058509534,0.00717075341902584
1,T5-O1,0.11023652319414165,0.06758580565334599,0.023147320291402748,0.07736376224172452
1,Fz-Cz,0.002888813260019875,0.001522660171495641,0.0011908680764097898,0.009464029228729392
1,Cz-Pz,0.01714133188252381,0.019855454711597508,0.0036528151945125504,0.00830064988433217
1,Fp2-F4,0.0020336915788260086,0.004920943965134336,0.0017468230572686698,0.004089146362203074
1,F4-C4,0.017885298751350937,0.0038484449377616382,0.002990039759272162,0.009847700365168398
1,C4-P4,0.04843948923678878,0.0024540660450465225,0.004106975840154525,0.01809862030243909
1,P4-O2,0.052988002358567925,0.007760918753691291,0.0067534154042409355,0.02199940263585657
1,Fp1-F3,0.0527495388102166,0.006127933814576375,0.0033757591010124223,0.012332968068478542
1,F3-C3,0.01340083055054207,0.0032227492709655447,0.0011077155166832487,0.008493172017115878
1,C3-P3,0.04725105334050986,0.017209573377152614,0.003311585596255224,0.005994449982947557
1,P3-O1,0.01844218434494574,0.013909625905423915,0.0056293825520048,0.015747246970693678
1,Fp2-F8,0.01775731702170833,0.029353152835001395,0.015265304467027757,0.03846515931537456
1,F8-T4,0.04739580924953557,0.0033523000167393364,0.006505132185691568,0.03348340389087427
1,T4-T6,0.009561420981080527,0.005722704477765412,0.005575792353539921,0.011041128363829898
1,T6-O2,0.03928214865521728,0.005128509578436047,0.008157365856675019,0.019757375579489964
1,Fp1-F7,0.07633057620297652,0.018371363516659935,0.01665164348965765,0.06491114424469085
1,F7-T3,0.029439564230209714,0.024796342941978074,0.011137534849045791,0.03314601842619514
1,T3-T5,0.06253940771226588,0.020806953725135104,0.0028024789658689002,0.012058550995475849
1,T5-O1,0.07603845484244263,0.03548698126949116,0.008915718730088127,0.05679262686496574
1,Fz-Cz,0.006646236671326963,0.0049283353445418185,0.0018673675684125928,0.008555850855906353
1,Cz-Pz,0.005747712254754393,0.0025871701555420182,0.0017169005949455528,0.007412409700256832
1,Fp2-F4,0.008088678777077144,0.0026675829661308953,0.0018407692896637501,0.010860887613750442
1,F4-C4,0.017113837181433243,0.0059905018950717065,0.0036018129344611953,0.006973189693642414
1,C4-P4,0.04779633045767161,0.005565379377714258,0.0033054282713194452,0.009090728238471363
1,P4-O2,0.034253740628521843,0.01631978030689319,0.006833541381876457,0.01867044205613875
1,Fp1-F3,0.04404579850782013,0.008586030183862333,0.006022909091341519,0.013056885918743311
1,F3-C3,0.01726007436132787,0.006872006426000004,0.002937749569916608,0.00792512190210021
1,C3-P3,0.31864938030000745,0.08404349033804724,0.009355746325811877,0.0075788954263679865
1,P3-O1,0.0718178581403098,0.0440655359616459,0.003725370823303053,0.01551909085651516
1,Fp2-F8,0.02313563795355936,0.00976583439479094,0.009156930434364725,0.04165014851665998
1,F8-T4,0.023215000804561712,0.016939730419169016,0.006289334833349949,0.015328827347489127
1,T4-T6,0.013510478080841493,0.0020950842528898467,0.00282291021258731,0.01313910427117774
1,T6-O2,0.032214908355384236,0.0050951991437753925,0.004426785729958127,0.016219815421668803
1,Fp1-F7,0.13628438184033462,0.02640757887704606,0.009532044985385303,0.050102182636746734
1,F7-T3,0.157078607690858,0.06439808257693695,0.0058574388581366325,0.026167187863600318
1,T3-T5,0.043158382539322464,0.019045729009331942,0.00585234762837582,0.017296201645867343
1,T5-O1,0.0950769226366694,0.02738287333339199,0.011955517144737615,0.04945759344363929
1,Fz-Cz,0.07174513613723969,0.019817744146305053,0.00317370682976311,0.00754026504438551
1,Cz-Pz,0.03655344950943809,0.014483489988144497,0.002938004255867236,0.012145636057294512
1,Fp2-F4,0.005626133956680311,0.009456990624867767,0.00043143760224436,0.0043530630117029675
1,F4-C4,0.01022547082753107,0.003800571614517598,0.00048215249255944073,0.008095085616705765
1,C4-P4,0.016016627307649405,0.010626631961997096,0.007764730321695403,0.009857407442887784
1,P4-O2,0.03782814890225814,0.013038626831439136,0.002241059987225327,0.025986565901788918
1,Fp1-F3,0.028762246847525378,0.006949419851210786,0.0030402984899439334,0.01190678205988314
1,F3-C3,0.011928795499961124,0.006803864962443637,0.004542915149912271,0.007078797319317466
1,C3-P3,0.10523049513838971,0.028838721583572296,0.007240464603234615,0.013858119413772851
1,P3-O1,0.07330233730450113,0.04644775757628737,0.016786604428830385,0.020487611025238876
1,Fp2-F8,0.03718180173995672,0.023980729593561657,0.005647672741849659,0.030408045318051448
1,F8-T4,0.007785558050455532,0.01021689794267749,0.0065178301894740515,0.02858788653667928
1,T4-T6,0.04665062075969284,0.014803619842926597,0.0012136391702248974,0.010336861455155312
1,T6-O2,0.0537828566820005,0.03087538855891114,0.0045021322646892365,0.023101329271671536
1,Fp1-F7,0.07151016420187134,0.01695503294360399,0.011192372944899602,0.050076528003368
1,F7-T3,0.1052530417241331,0.022343974240349066,0.0065477741435512994,0.03028685280559361
1,T3-T5,0.048584148080865884,0.01961099393081071,0.0032303412358905574,0.012568655079805698
1,T5-O1,0.05910046197133764,0.02472706267024043,0.02631402182774659,0.050474289267278066
1,Fz-Cz,0.015565198466098402,0.0070625005885451946,0.006287666988361717,0.007169282912585565
1,Cz-Pz,0.02216463598791815,0.006110515302876214,0.004777269090336879,0.005583695838450945
1,Fp2-F4,0.04409669648575638,0.0014492509321188123,0.004793636023112697,0.004635466059937214
1,F4-C4,0.02724671449649301,0.004185017932217597,0.00416722825386809,0.007802000217797882
1,C4-P4,0.020786771728450032,0.005376633455306862,0.0013841682682418732,0.015639170270686308
1,P4-O2,0.017497200214917605,0.01371625696942789,0.007580674900051973,0.0310015056792954
1,Fp1-F3,0.037614493006495525,0.010334305984755566,0.005460894447380234,0.007843026358132686
1,F3-C3,0.03817568413538188,0.004988845499160937,0.004353039620646362,0.006671390152241082
1,C3-P3,0.034818689675160074,0.0040834289038862576,0.0040935760757380936,0.01202243859044336
1,P3-O1,0.06745085249021861,0.016147679295963925,0.009762370859797094,0.018709161602422152
1,Fp2-F8,0.058453404415278534,0.03718041625622639,0.028759898558981884,0.04919624489335382
1,F8-T4,0.03536504868635812,0.015181862376528682,0.0070352253651674995,0.028804860923743014
1,T4-T6,0.026984962671360004,0.009170506651629579,0.004605028989034284,0.00657470367570476
1,T6-O2,0.0654973698075256,0.008910697847033727,0.008610947028455882,0.012446013273235702
1,Fp1-F7,0.032362298922980925,0.02655025732428954,0.020116989675191616,0.05938137023891717
1,F7-T3,0.05100368121435166,0.021691499392720838,0.013836211360992893,0.022861034119994125
1,T3-T5,0.029675708479064783,0.0026670486882319805,0.002792029596842884,0.009037744636265277
1,T5-O1,0.14511943912678202,0.07862052450313714,0.0409936737697974,0.07088339540270136
1,Fz-Cz,0.019095603404137004,0.0074073650497330805,0.003047429670160039,0.005368942211975581
1,Cz-Pz,0.016341670122117243,0.005614890039711113,0.0026597323131885204,0.007861637435551285
1,Fp2-F4,0.0033907995814131285,0.001650042164817014,0.001772373174204973,0.007369142379529981
1,F4-C4,0.008223432260703338,0.0037996011950649005,0.0010124919560128196,0.004371360764320161
1,C4-P4,0.08158737821958378,0.01035257040321996,0.007649995836457083,0.015960195121470403
1,P4-O2,0.02575841437329833,0.015130434037170399,0.004708565034229508,0.03227998795349521
1,Fp1-F3,0.022599758526306836,0.008684842107645549,0.0023235744113099957,0.012924960730742212
1,F3-C3,0.017908337243082904,0.007791917286633316,0.00450406608237805,0.009658147925819954
1,C3-P3,0.11036994668838755,0.01615848919435357,0.0051843303398563575,0.008663122354678879
1,P3-O1,0.08063773507641718,0.00850913949788238,0.0022520276750747515,0.01569199339597626
1,Fp2-F8,0.053308543187452706,0.02082271134685747,0.007571801327069976,0.046150956419464
1,F8-T4,0.052753558825897134,0.017706397919826568,0.011979055852130542,0.025737267619895508
1,T4-T6,0.008943928683827878,0.008938574607661296,0.0014703769450930431,0.007458349310980605
1,T6-O2,0.03198681373398141,0.022160150016754206,0.008186190304427967,0.011057741272289031
1,Fp1-F7,0.02239484311301477,0.02501016676512177,0.021841522430838967,0.052841110469715624
1,F7-T3,0.1842778391836224,0.015797837903722523,0.002066302452997092,0.024097453767431373
1,T3-T5,0.023237770945167418,0.012065631065050004,0.00844781190597174,0.014217016087006377
1,T5-O1,0.06380949813690716,0.03853398743333026,0.025052439586205965,0.058916566039269674
1,Fz-Cz,0.01629592219408285,0.004331503876443832,0.0024134974092700997,0.005430093458307135
1,Cz-Pz,0.01737757057844675,0.012650572242498838,0.003655602599110409,0.010683856471300344
1,Fp2-F4,0.005019316857572785,0.005086442914828426,0.0007302533064615904,0.004909437030499787
1,F4-C4,0.059940010518686325,0.008228379972179756,0.00168426829720283,0.01148678168002671
1,C4-P4,0.09736106084141087,0.017852023526862146,0.010490362274025555,0.009845723403148307
1,P4-O2,0.05428948877180584,0.019000925032147186,0.010307494184555746,0.026186804585190893
1,Fp1-F3,0.05697311159463727,0.010795443342569358,0.002491340570693134,0.014701031820649932
1,F3-C3,0.006143909622771033,0.0026844303181697803,0.0018445162098863703,0.009991764090803443
1,C3-P3,0.4212709269173173,0.1047968425078575,0.021628342584472188,0.018774588480693917
1,P3-O1,0.12266848208396666,0.013264225625383635,0.011289581865992675,0.022701625996399327
1,Fp2-F8,0.6102066567233301,0.12352453076173378,0.0348998772882716,0.03803265087321273
1,F8-T4,0.4303876746177394,0.1357950584900889,0.04432266670389761,0.02818970050461276
1,T4-T6,0.01930891055879938,0.012339515780904422,0.002265911401283727,0.008511220077702757
1,T6-O2,0.0507008359196111,0.013085139533124098,0.007817836650569518,0.021623618738268964
1,Fp1-F7,0.1588369561907066,0.024851563005466298,0.010890864255087977,0.04505545685834489
1,F7-T3,0.1254858402858855,0.08007425215779151,0.01517186961025884,0.021622742495506688
1,T3-T5,0.07055616918920746,0.03737270106866852,0.004330502299462323,0.01719922595772136
1,T5-O1,0.07974652178269452,0.04477101725951446,0.01227017888820143,0.03921420306840381
1,Fz-Cz,0.12285047015476054,0.02188036044652931,0.003950729733003693,0.013369987514290197
1,Cz-Pz,0.11555686856821466,0.02887328300876265,0.001985942478072402,0.010930435108211786
1,Fp2-F4,0.024765640618076627,0.00117881430973879,0.0020399374197677743,0.006171203202224702
1,F4-C4,0.022495816958890014,0.0011176782901917174,0.00330097764698695,0.010596317068253636
1,C4-P4,0.04373091894364263,0.011241742064524003,0.011361181301988234,0.0113515989045865
1,P4-O2,0.0801404485055879,0.009904006843002936,0.006928121559991228,0.02081101045363114
1,Fp1-F3,0.01593014924254584,0.007004882082143299,0.0019574874015127193,0.009086410689952905
1,F3-C3,0.03430308680454507,0.0021594170521122423,0.0014617602441811398,0.007360722339490134
1,C3-P3,0.17132578035749607,0.020447202006744988,0.00970531725528735,0.011928260228451261
1,P3-O1,0.08852504396763845,0.0164543425829021,0.007559191497086751,0.01968021144088613
1,Fp2-F8,0.027961432459232164,0.027024814293432693,0.009271727438470883,0.04235272257837027
1,F8-T4,0.022130059148540552,0.005681134184940102,0.005062687984111273,0.016359899801443145
1,T4-T6,0.008446994109420047,0.005337097967111919,0.003619198978180241,0.006712596696872545
1,T6-O2,0.026016998840622037,0.015452351885422223,0.004208642912198705,0.015821632800076202
